id,name,spawn_command,category_name,category_description,function_name,function_description,faction,default_faction,interact_text,aim_direction,aim_offset,animnetwork,behavior,build_time_ms,calldown_complete_soundevent,calldown_soundevent,calldownfx_complete_id,calldownfx_id,collision_id,constructed_abilityid,damageresponse,death_abilityid,deployable_category,deployable_level,dialog_script_id,difficulty_cost,flags,function,gameplay_priority_boost,gibset_id,hardpoint_type,hit_abilityid,interact_abilityid,interact_completed_abilityid,interact_height,interact_radius,interact_string,interaction_duration_ms,interaction_type,localized_name_id,loot_table_id,no_drive_zone,powered_off_ability,powered_on_ability,scale,scaling_table_id,scope_range,service_type,service_type_data,spawn_abilityid,standard_health,start_hitpoints,turret_type,vendor_loot_table_id,visual_offset,visualgroup,visualgroup_idx,visualrec,xpreward_mult,xpreward_type
1935,,\spawn deployable 1935,None,,Interactable Objective,Deployable that should be interacted with for example to capture.,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",0,,0,0,0,0,0,189575,0,1,0,0,0,0,0,33820674,14,0,0,0,0,0,0,1.5,1,0,1000,8,222115,0,0,0,0,1,10003,100,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,17042,1,0
1936,Horde Mine,\spawn deployable 1936,Mine,,Undefined,No function defined,neutral,9,,"(0, 1, 0)","(0, 0, 0.5)",0,,2000,0,0,0,0,189565,0,4,0,10,0,0,0,3250,0,0,0,0,0,0,0,1,1,0,0,0,222159,0,0,0,0,3,10003,200,0,0,0,0.5,1,0,0,"(0, 0, 0)",0,0,12997,1,0
1937,,\spawn deployable 1937,None,,Deployed Target,"Not known ahead of time, attacked on sight only.",neutral,9,,"(0, 0, 0)","(0, 0, 1)",0,,250,0,0,0,0,0,0,4,0,0,0,0,0,6,12,0,0,0,0,0,0,1.5,1,0,0,0,222162,0,0,0,0,1,10003,1000,0,0,34441,0,0,0,0,"(0, 0, 0)",0,0,18938,1,0
1938,,\spawn deployable 1938,None,,Undefined,No function defined,accord,1,Collect LGV,"(0, 1, 0)","(0, 0, 0.75)",0,,0,0,0,0,0,0,0,1,0,0,0,0,0,33556487,0,0,0,0,0,0,0,2,2.5,214525,2500,11,222163,0,0,0,0,1,10003,75,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,16930,1,0
1940,Plant Explosives,\spawn deployable 1940,None,,Undefined,No function defined,neutral,9,,"(0, 0, 0)","(0, 0, 1)",221978,,0,0,0,0,0,254611,0,1,0,0,1,0,0,2182,0,0,0,0,0,0,35670,6,2,0,2000,11,222260,6124,0,0,0,3,10003,0,0,0,36951,0,1,0,0,"(0, 0, 0)",0,0,17379,0,0
1941,Suspicious Pile of Trash,\spawn deployable 1941,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",0,,0,0,0,0,0,189606,0,1,0,0,0,0,0,2190,0,0,0,0,0,0,0,1.5,1,0,2500,11,222261,0,0,0,0,1,10003,100,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,11544,1,0
1942,Human Corpse,\spawn deployable 1942,Mine,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.5)",0,,500,0,0,0,0,189575,0,2,0,10,0,0,0,264334,0,0,0,0,0,0,0,1.5,1,0,2000,13,222267,0,0,0,0,1,10003,150,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,17847,1,0
1943,,\spawn deployable 1943,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",180924,,3000,0,0,0,0,189606,0,4,0,0,1,0,0,2183,0,0,0,0,0,0,0,1.45,1,0,500,11,222268,0,0,0,0,1,10003,50,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,15234,1,0
1944,Courier LGV,\spawn deployable 1944,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",0,,3000,0,0,0,0,189575,0,4,0,0,1,0,0,2183,0,0,0,0,0,0,0,1.45,1,0,3000,13,222284,0,0,0,0,1,10003,50,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,16930,1,0
1945,,\spawn deployable 1945,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",0,,3000,0,0,0,0,189575,0,2,0,0,1,0,0,2183,0,0,0,0,0,0,0,1.45,1,0,3000,11,222304,0,0,0,0,1,10003,50,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,17861,1,0
1946,Garbage Pile,\spawn deployable 1946,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",0,,3000,0,0,0,0,179668,0,4,0,0,1,0,0,2183,0,0,0,0,0,0,0,2.45,1,0,0,10,222353,0,0,0,0,1,10003,50,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,11721,1,0
1947,,\spawn deployable 1947,None,,Undefined,No function defined,neutral,9,,"(0, 1, 0)","(0, 0, 0.75)",0,,0,0,0,0,0,0,0,1,0,0,0,0,0,33822720,0,0,0,0,0,0,0,1.5,1,0,0,0,222415,0,0,0,0,1,10003,0,0,0,37258,0,1,0,0,"(0, 0, 0)",0,0,0,1,0
1948,Chosen Tech,\spawn deployable 1948,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",0,,3000,0,0,0,0,189606,0,4,0,0,1,0,0,2190,0,0,0,0,0,0,0,1.45,1,0,1000,11,222417,0,0,0,0,1,10003,50,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,14478,1,0
1949,,\spawn deployable 1949,None,,Undefined,No function defined,neutral,9,,"(0, 1, 0)","(0, 0, 0.75)",0,,0,0,0,0,0,189580,0,1,0,0,0,0,0,262150,0,0,0,0,0,0,0,1.5,1,0,0,0,222431,0,0,0,0,1.5,10003,0,0,0,37260,0,1,0,0,"(0, 0, 0)",0,0,14536,1,0
1950,,\spawn deployable 1950,None,,Undefined,No function defined,neutral,9,,"(0, 1, 0)","(0, 0, 0.75)",0,,0,0,0,0,0,159640,0,1,0,0,0,0,0,262150,0,0,0,0,0,0,0,1.5,1,0,0,0,222439,0,0,0,0,1.25,10003,0,0,0,37260,0,1,0,0,"(0, 0, 0)",0,0,16373,1,0
1951,,\spawn deployable 1951,None,,Undefined,No function defined,gaea,7,,"(0, 0, 2)","(0, 0, 2)",0,,3000,0,0,0,0,0,0,2,0,0,0,0,0,264198,0,0,0,0,0,0,0,1.5,1,0,0,0,222474,0,0,0,0,2.5,10003,100,0,0,37260,0,10000,0,0,"(0, 0, 0)",0,0,11877,1,0
1952,,\spawn deployable 1952,Generic Terminal,general use terminal,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",0,,0,0,0,0,0,189575,0,1,0,32,0,0,0,262146,0,0,0,0,0,0,0,2.5,3,0,5000,6,222578,0,0,0,0,1,10003,100,0,0,0,0,0,0,0,"(0, 0, 0)",0,0,17042,1,0
1953,Arc Content - Aranhas Worker Lair + Spawns,\spawn deployable 1953,None,,Undefined,No function defined,gaea,7,,"(0, 0, 2)","(0, 0, 2)",0,,3000,0,0,0,0,196208,34508,2,0,0,0,0,0,264358,0,0,0,0,35232,0,0,1.5,1,0,0,0,222579,0,0,0,0,1.25,10003,100,0,0,0,25,10000,0,0,"(0, 0, 0)",23,0,0,1,0
1954,,\spawn deployable 1954,None,,Undefined,No function defined,gaea,7,,"(0, 0, 2)","(0, 0, 2)",0,,3000,0,0,0,0,196208,35293,2,30817,0,0,0,0,264358,0,0,0,0,35232,0,0,1.5,1,0,0,0,222580,0,0,0,0,0.8,10003,100,0,0,0,25,10000,0,0,"(0, 0, 0)",23,0,0,1,0
1956,,\spawn deployable 1956,None,,Undefined,No function defined,chosen,2,,"(0, 0, 0)","(0, 0, 0)",0,,0,0,0,0,0,241213,0,4,34367,0,0,0,0,8685582,0,0,0,0,0,0,0,0,0,0,0,0,222624,0,0,0,0,1,10003,150,0,0,35484,0,1,0,0,"(0, 0, 0)",0,0,18499,0,0
1957,,\spawn deployable 1957,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",0,,0,0,0,0,0,189598,0,1,0,0,0,0,0,262146,0,0,0,0,0,0,0,2,5,0,1000,8,222678,0,0,0,0,2,10003,0,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,17042,1,0
1958,,\spawn deployable 1958,None,,Undefined,No function defined,accord,1,,"(0, 0, 0)","(0, 0, 0)",0,,0,0,0,0,0,241197,0,4,0,0,0,0,0,8685582,0,0,0,0,0,0,0,0,0,0,0,0,222685,0,0,0,0,1,10003,150,0,0,35484,0,0,0,0,"(0, 0, 0)",0,0,18192,0,0
1959,,\spawn deployable 1959,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",0,,0,0,0,0,0,189575,0,1,0,0,0,0,0,262146,0,0,0,0,0,0,0,4,1,0,0,0,222704,0,0,0,0,1,10003,50,0,0,0,0,0,0,0,"(0, 0, 0)",0,0,17042,1,0
1960,,\spawn deployable 1960,None,,Undefined,No function defined,neutral,9,,"(0, 1, 0)","(0, 0, 0.75)",0,,0,0,0,0,0,189575,0,1,0,0,0,0,0,33554432,0,0,0,0,0,0,0,1.5,1,0,0,0,222715,0,0,0,0,1,10003,0,0,0,37269,0,0,0,0,"(0, 0, 0)",0,0,0,1,0
1961,,\spawn deployable 1961,None,,Undefined,No function defined,friendly,4,,"(0, 0, 0)","(0, 0, 0)",211822,,1000,0,0,0,0,145539,37270,4,0,0,0,0,0,4196614,0,0,0,0,0,0,0,3,9,0,2000,0,222718,0,0,0,0,1,10003,2000,0,0,37271,0,0,0,0,"(0, 0, 0)",0,0,13925,1,0
1962,Stolen Goods,\spawn deployable 1962,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",0,,3000,2218706530,4214524368,0,136138,189575,0,1,0,0,1,0,0,788622,0,0,0,0,0,0,0,1.5,1.1,0,2000,13,222730,0,0,0,0,2,10003,50,0,0,0,0,0,0,0,"(0, 0, 0)",0,0,13685,1,0
1963,,\spawn deployable 1963,None,,Undefined,No function defined,chosen,2,,"(0, 0, 0)","(0, 0, 0)",0,,0,0,0,0,0,241197,0,4,34367,0,0,0,0,788622,0,0,0,0,0,0,0,0,0,0,2000,11,222731,0,0,0,0,1,10003,200,0,0,35484,0,1,0,0,"(0, 0, 0)",0,0,18192,0,0
1964,,\spawn deployable 1964,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",0,,0,0,0,0,0,159661,0,4,0,0,0,0,0,262147,0,0,0,0,0,0,0,1.5,1,0,3250,8,222740,0,0,0,0,0.5,10003,100,0,0,37267,1,720,0,0,"(0, 0, 0)",0,0,14537,1,0
1965,L - 99 - Sonic Detonator,\spawn deployable 1965,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.5)",0,,0,0,0,0,0,189565,0,4,0,0,0,0,0,32818,0,0,0,0,0,0,0,1,1,0,0,0,222749,0,0,0,0,1,10003,150,0,0,37276,0,1,0,0,"(0, 0, 0)",0,0,11927,1,0
1966,Power Supply,\spawn deployable 1966,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",0,,0,0,0,0,0,189575,0,1,0,0,0,0,0,15,0,0,0,0,0,0,0,1.5,1,0,5000,7,222807,0,0,0,0,2,10003,2000000,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,17042,1,0
1967,,\spawn deployable 1967,Turret,,Play,Where NPCs can have fun.,chosen,2,,"(0, 0, 0)","(0, 0, 1)",221450,,2000,0,0,0,0,220453,0,4,36954,1,0,0,0,142,3,0,0,0,0,0,0,1.5,1,0,0,0,223085,0,0,0,0,1,10003,100,0,0,37279,0,1,0,0,"(0, 0, 0)",0,0,17381,1,0
1968,,\spawn deployable 1968,None,,Undefined,No function defined,accord,1,,"(0, 0, 0)","(0, 0, 0)",0,,0,0,0,0,0,0,0,4,0,0,0,0,0,15,0,0,0,0,0,0,0,1,0,0,5000,7,223280,0,0,0,0,0.869,10003,250,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,17387,0,0
1970,,\spawn deployable 1970,None,,Undefined,No function defined,accord,1,,"(0, 0, 0)","(0, 0, 0)",0,,0,0,0,0,0,0,0,4,0,0,0,0,0,296974,0,0,0,0,0,0,0,0,0,0,0,0,223427,0,0,0,0,0.75,10003,150,0,0,35484,0,0,0,0,"(0, 0, 0)",0,0,12852,0,0
1971,,\spawn deployable 1971,None,,Undefined,No function defined,accord,1,,"(0, 0, 0)","(0, 0, 0)",0,,0,0,0,0,0,137561,0,4,0,0,0,0,0,296974,0,0,0,0,0,0,0,0,0,0,0,0,223479,0,0,0,0,1,10003,150,0,0,35484,0,0,0,0,"(0, 0, 0)",0,0,13130,0,0
1972,,\spawn deployable 1972,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",155856,,0,0,0,0,0,234319,0,4,0,0,0,0,0,32775,0,0,0,11,0,0,0,1.1,1,0,0,0,223482,0,1,34439,0,1,10003,200,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,14366,1,0
1973,,\spawn deployable 1973,Turret,,Fixed Weapon,Deployed weapon usable by NPCs.,neutral,9,,"(0, 1, 0)","(0, 0, 1)",129018,,1000,2218706530,4214524368,202525,136059,189606,0,4,31309,1,1,0,0,1062,4,0,0,0,0,0,0,1.3,1,0,0,6,223483,0,0,0,0,1,10003,150,0,0,37283,2,800,7,0,"(0, 0, 0)",0,0,12220,1,0
1974,Activate Generator,\spawn deployable 1974,None,,Interactable Objective,Deployable that should be interacted with for example to capture.,bandit,8,,"(0, 0, 0)","(0, 0, 1)",0,,0,0,0,0,0,220745,0,4,0,0,0,0,0,142,14,0,0,0,0,0,0,1.5,1,0,0,8,223831,0,0,0,0,1,0,100,0,0,0,0,0,0,0,"(0, 0, 0)",0,0,16927,1,0
1975,,\spawn deployable 1975,None,,Undefined,No function defined,accord,1,,"(0, 0, 0)","(0, 0, 0)",0,,0,0,0,0,0,189575,0,1,0,0,0,0,0,138,0,0,0,0,0,0,37286,1,1,0,1000,11,224395,0,0,0,0,1,10003,200,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,13761,0,0
1976,,\spawn deployable 1976,None,,Undefined,No function defined,accord,1,,"(0, 0, 0)","(0, 0, 0)",0,,0,0,0,0,0,189575,0,1,0,0,0,0,0,138,0,0,0,0,0,0,37287,1,1,0,1000,11,224393,0,0,0,0,1,10003,200,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,15211,0,0
1977,,\spawn deployable 1977,None,,Undefined,No function defined,accord,1,,"(0, 0, 0)","(0, 0, 0)",0,,0,0,0,0,0,189575,0,1,0,0,0,0,0,138,0,0,0,0,0,0,37288,1,1,0,1000,11,224394,0,0,0,0,1,10003,200,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,14271,0,0
1978,Chosen Ambient,\spawn deployable 1978,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.5)",0,,0,0,0,0,0,189606,0,4,0,0,0,0,0,788615,0,0,0,0,0,0,0,1.5,1,0,0,0,224326,0,0,0,0,1,10003,100,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,14399,1,0
1979,,\spawn deployable 1979,None,,Undefined,No function defined,neutral,9,,"(0, 1, 0)","(0, 0, 0.75)",0,,0,0,0,0,0,189575,0,1,0,0,0,0,0,33558592,0,0,0,0,0,0,0,1.5,1,0,0,0,224387,0,0,0,0,1,10003,100000,0,0,37292,0,1,0,0,"(0, 0, 0)",0,0,11405,1,0
1980,Aranha Pod,\spawn deployable 1980,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",221978,,3000,0,0,0,0,189575,0,4,0,0,1,0,0,2182,0,0,0,0,0,0,0,2.45,1,0,0,14,224398,6124,0,0,0,1,10003,50,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,17139,1,0
1981,Dropship Pilot,\spawn deployable 1981,None,,Undefined,No function defined,accord,1,,"(0, 0, 0)","(0, 0, 0)",0,,0,0,0,0,0,189598,0,1,0,0,0,0,0,786435,0,0,0,0,0,0,0,1,2,0,3000,11,224408,0,0,0,0,0.5,10003,0,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,0,0,0
1982,Crashed Dropship,\spawn deployable 1982,None,,Undefined,No function defined,accord,1,,"(0, 0, 0)","(0, 0, 0)",0,,0,0,0,0,0,0,0,1,0,0,0,0,0,33554447,0,0,0,0,0,0,0,1,0,0,0,0,224413,0,0,37110,37109,1,10003,0,0,0,37409,0,1,0,0,"(0, 0, 0)",0,0,18944,0,0
1983,Weapons Crate,\spawn deployable 1983,Power Cell Dispenser,,Undefined,No function defined,friendly,4,,"(0, 0, 0)","(0, 0, 1)",179421,,0,0,0,0,0,0,37295,4,0,13,0,0,0,8388743,0,0,0,0,0,0,0,1.5,1,0,200,8,224416,0,0,0,0,4,10003,100,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,13754,1,0
1984,Storage Crate,\spawn deployable 1984,None,,Undefined,No function defined,accord,1,,"(0, 0, 0)","(0, 0, 0)",179421,,0,0,0,0,0,189606,0,1,0,0,0,0,0,788615,0,0,0,0,0,0,0,0,5,0,0,10,224753,0,0,0,0,1,10003,0,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,12605,0,0
1985,Agent Corpse,\spawn deployable 1985,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",0,,3000,0,0,0,0,189575,0,2,0,0,1,0,0,788615,0,0,0,0,0,0,0,1.45,1,0,3000,11,224874,0,0,0,0,1,10003,50,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,17861,1,0
1986,Convoy,\spawn deployable 1986,None,,Target (primary),"Known target, does not require line of sight.",accord,1,,"(0, 0, 0)","(0, 0, 0)",0,,0,0,0,0,0,241197,0,4,34367,0,0,0,0,2190,9,0,0,0,0,0,0,2,3,0,2000,11,225179,0,0,0,0,1,10003,200,0,0,35484,150,21000,0,0,"(0, 0, 0)",0,0,19769,0,0
1987,,\spawn deployable 1987,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.5)",0,,0,0,0,0,0,114922,0,4,0,0,0,0,0,9177238,0,0,0,0,0,0,0,1.5,1,0,0,8,225461,0,0,0,0,1.5,10003,50,0,0,0,0,0,0,0,"(0, 0, 0)",0,0,11499,1,0
1988,,\spawn deployable 1988,None,,Target (primary),"Known target, does not require line of sight.",accord,1,,"(0, 1, 0)","(0, 0, 0.5)",0,,0,0,0,0,0,114922,0,4,34367,0,0,0,0,9177222,9,0,0,0,0,0,0,2,4,0,2000,11,225910,0,0,0,0,1.5,10003,200,0,0,35484,10,3600,0,0,"(0, 0, 0)",0,0,11499,1,0
1989,Copy of _Melding Hazard,\spawn deployable 1989,None,,Undefined,No function defined,chosen,2,,"(0, 1, 0)","(0, 1, 0)",0,,0,0,0,0,0,189598,0,1,0,0,0,0,0,819200,0,0,0,0,0,0,0,1.5,1,0,0,0,226111,0,0,0,0,3,10003,150,0,0,37326,0,1,0,0,"(0, 0, 0)",0,0,0,1,0
1990,,\spawn deployable 1990,None,,Undefined,No function defined,accord,1,,"(0, 0, 0)","(0, 0, 1)",180924,,0,0,0,0,0,189606,37350,4,0,0,0,0,0,262279,0,0,0,0,0,37335,37327,1.5,1,0,4250,7,226264,0,0,0,0,3,10003,100,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,15234,1,0
1991,,\spawn deployable 1991,None,,Undefined,No function defined,accord,1,,"(0, 0, 0)","(0, 0, 1)",180924,,0,0,0,0,0,189606,0,4,0,0,0,0,0,262279,0,0,0,0,0,0,0,1.5,1,0,0,0,226274,0,0,0,0,3,10003,100,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,15234,1,0
1992,Orbital Comm Tower Antenna,\spawn deployable 1992,None,,Target (tertiary),"Known target, does not require line of sight.",accord,1,,"(0, 0, 0)","(0, 0, 0)",241176,,0,0,0,0,0,147118,0,4,0,0,0,0,0,786446,11,0,0,0,0,0,0,2,3,0,0,11,226312,0,0,0,0,0.5,10003,700,0,0,0,125,50000,0,0,"(0, 0, 0)",0,0,10661,1,0
1993,Arcfolder,\spawn deployable 1993,Turret,,Target (secondary),"Known target, does not require line of sight.",accord,1,,"(0, 1, 0)","(0, 0, 0.75)",221180,,0,0,0,0,0,189617,36410,4,35688,1,0,0,0,2446,10,0,0,0,0,0,0,1.5,1.2,0,2000,11,226352,0,0,34439,34214,1,10003,100,0,0,0,20,7200,0,0,"(0, 0, 0)",0,0,17422,1,0
1994,,\spawn deployable 1994,None,,Undefined,No function defined,accord,1,,"(0, 0, 0)","(0, 0, 1)",180924,,0,0,0,0,0,189629,37334,4,0,0,0,0,0,262279,0,0,0,0,0,0,0,1.5,1,0,0,0,226495,0,0,0,0,3,10003,100,0,0,37334,0,1,0,0,"(0, 0, 0)",0,0,15234,1,0
1995,Arc Datapad,\spawn deployable 1995,None,,Interactable Objective,Deployable that should be interacted with for example to capture.,neutral,9,,"(0, 0, 0)","(0, 0, 1)",0,,0,0,0,0,0,220745,0,4,0,0,0,0,0,2190,14,0,0,0,0,0,0,1.5,1,0,0,8,226639,0,0,0,0,1,10003,100,0,0,0,0,0,0,0,"(0, 0, 0)",0,0,16927,1,0
1996,,\spawn deployable 1996,Turret,,Play,Where NPCs can have fun.,accord,1,,"(0, 0, 0)","(0, 0, 1)",226225,,0,0,0,0,0,220483,37338,4,0,1,0,0,0,786438,3,0,0,0,0,0,0,3,3,0,2000,11,226683,0,0,0,0,1,10003,100,0,0,35963,0,0,0,0,"(0, 0, 0)",0,0,17382,1,0
1997,,\spawn deployable 1997,None,,Undefined,No function defined,accord,1,,"(0, 0, 0)","(0, 0, 0)",0,,0,0,0,0,0,153641,0,1,0,0,0,0,0,142,0,0,0,0,0,0,0,1,5,0,1000,7,226688,0,0,0,0,1,10003,1000,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,14348,0,0
1998,,\spawn deployable 1998,None,,Undefined,No function defined,chosen,2,,"(0, 0, 0)","(0, 0, 0)",0,,0,0,0,0,0,220233,37339,15,0,0,0,0,0,14,0,0,0,0,138,0,0,0,0,0,0,0,226722,0,0,0,0,0.4,10003,0,0,0,36880,12.5,4500,0,0,"(0, 0, 0)",0,0,0,0,0
1999,,\spawn deployable 1999,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.5)",0,,0,0,0,0,0,189565,0,4,0,0,0,0,0,262146,0,0,0,0,0,0,0,1,1,0,0,0,226792,0,0,0,0,1,10003,150,0,0,37261,0,1,0,0,"(0, 0, 0)",0,0,0,1,0
2000,,\spawn deployable 2000,None,,Undefined,No function defined,accord,1,,"(0, 0, 0)","(0, 0, 1)",0,,0,0,0,0,0,189565,37340,4,0,0,0,0,0,262146,0,0,0,0,0,0,0,1.5,1,0,0,0,226797,0,0,0,0,1,10003,100,0,0,37340,0,1,0,0,"(0, 0, 0)",0,0,0,1,0
2001,,\spawn deployable 2001,None,,Undefined,No function defined,accord,1,,"(0, 0, 0)","(0, 0, 0)",0,,0,0,0,0,0,153641,0,1,0,0,0,0,0,142,0,0,0,0,0,0,0,1,5,0,1000,0,226821,0,0,0,0,1,10003,200,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,14348,0,0
2002,,\spawn deployable 2002,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",0,,0,0,0,0,0,253863,0,1,0,0,0,0,0,262144,0,0,0,0,138,0,0,1.5,1,0,0,0,226885,0,0,0,0,1,10003,2000,0,0,37342,0,0,0,0,"(0, 0, 0)",0,0,17042,1,0
2003,,\spawn deployable 2003,None,,Undefined,No function defined,chosen,2,,"(0, 1, 0)","(0, 0, 0.75)",0,,0,0,0,0,0,214666,0,1,0,0,0,0,0,262158,0,0,0,0,138,0,0,1.5,1,0,0,0,226888,0,0,0,0,1.89,10003,1000,0,0,0,0,0,0,0,"(0, 0, 0)",0,0,17042,1,0
2004,,\spawn deployable 2004,None,,Undefined,No function defined,gaea,7,,"(0, 0, 2)","(0, 0, 2)",0,,3000,0,0,0,0,196208,35293,2,30817,0,0,0,0,788903,0,0,0,0,35232,0,0,1.5,1,0,0,0,226912,6124,0,0,0,0.8,10003,100,0,0,0,25,10000,0,0,"(0, 0, 0)",23,0,0,1,0
2005,Satelite Bay,\spawn deployable 2005,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",155856,,0,0,0,0,0,234319,0,4,0,0,0,0,0,821262,0,0,0,0,0,0,0,1.1,1,0,0,0,227453,0,1,0,0,3,10003,200,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,14366,1,0
2006,Auxiliary Targeting Satelite Dish,\spawn deployable 2006,Tech SIN,,Target (primary),"Known target, does not require line of sight.",accord,1,,"(0, 1, 0)","(0, 0, 1)",306724,,5000,0,0,0,0,0,0,6,34000,15,1,0,0,8388622,9,0,0,0,0,0,0,1,1,0,0,0,227455,0,0,0,0,2,10003,750,0,0,38142,30,35000,7,0,"(0, 0, 0)",0,0,19717,1,0
2007,,\spawn deployable 2007,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.5)",253595,,7000,0,0,0,0,189605,0,4,60,0,0,0,0,390,0,0,0,0,0,0,140,1.4,1,0,0,11,227464,0,0,0,0,1,10003,150,0,0,0,5,300,0,0,"(0, 0, 0)",0,0,18993,1,0
2008,Satelite Uplink Terminal,\spawn deployable 2008,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.5)",0,,0,0,0,0,0,0,0,4,0,0,0,0,0,8388623,0,0,0,0,0,0,0,1.5,5,0,0,8,227496,0,0,0,0,1,10003,200,0,0,0,0,0,0,0,"(0, 0, 0)",0,0,17019,1,0
2009,,\spawn deployable 2009,None,,Undefined,No function defined,accord,1,,"(0, 0, 0)","(0, 0, 0)",0,,0,0,0,0,0,189575,0,1,0,0,0,0,0,2,0,0,0,0,0,36,0,1,0.5,0,0,0,227563,0,0,0,0,1,10003,50,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,10630,1,0
2010,,\spawn deployable 2010,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.5)",0,,0,0,0,0,0,189565,0,4,0,0,0,0,0,262146,0,0,0,0,0,0,0,1,1,0,0,0,227950,0,0,0,0,1,10003,150,0,0,37351,0,1,0,0,"(0, 0, 0)",0,0,0,1,0
2011,,\spawn deployable 2011,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",0,,0,0,0,0,0,253863,0,1,0,0,0,0,0,262146,0,0,0,0,138,0,0,1.5,1,0,0,0,227980,0,0,0,0,0.99,10003,2000,0,0,0,0,0,0,0,"(0, 0, 0)",0,0,17042,1,0
2012,,\spawn deployable 2012,None,,Undefined,No function defined,accord,1,,"(0, 0, 0)","(0, 0, 1)",0,,0,0,0,0,0,189606,0,4,0,0,0,0,0,7,0,0,0,0,0,37354,0,1,1,0,0,8,229201,0,0,0,0,1,10003,100,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,14348,1,0
2013,Drone Cache,\spawn deployable 2013,None,,Undefined,No function defined,accord,1,,"(0, 0, 0)","(0, 0, 1)",0,,0,0,0,0,0,115362,0,1,0,0,0,0,0,2055,0,0,0,0,0,0,0,0,5,0,2000,11,230559,0,0,0,0,1,10003,0,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,17595,0,0
2014,Suspicious Terminal,\spawn deployable 2014,None,,Undefined,No function defined,accord,1,,"(0, 0, 0)","(0, 0, 1)",0,,0,0,0,0,0,115362,0,1,0,0,0,0,0,2055,0,0,0,0,0,0,0,0,5,0,2000,11,230560,0,0,0,0,1,10003,0,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,14348,0,0
