id,name,spawn_command,faction,faction_id,race_name,chassis_name,weapon1_name,weapon2_name,backpack_name,loot_table_name,loot_table2_name,title_name,ai_spawn_delay_ms,armor_warpaint_palette_id,backpack_id,behavior,behavior_defensive,behavior_defensive_instance_id,behavior_instance_id,behavior_offensive,behavior_offensive_instance_id,behavior_short,body_height,body_mass,body_radius,bodysuit_warpaint_palette_id,charinfo_id,chassis_id,crafting_type_id,damage_response_id,difficulty_cost,extra_color_1,extra_color_2,extra_color_3,extra_color_4,eye_color,eyes_id,facial_hair_color,fast_speed,fullbody_warpaint_palette_id,gender,glow_warpaint_palette_id,gravity,hair_color,head_acc1_id,head_acc2_id,head_id,health_regen,is_componented,lip_color,localized_name_id,loot,loot_table2_id,loot_table_id,max_rand_scale,min_rand_scale,network_fidelity,normal_speed,ornaments_map_group_id_1,ornaments_map_group_id_2,ornaments_map_group_id_3,ornaments_map_group_id_4,posetype_id,projectile_offset,race,respawn_flags,scaling_table_id,skin_color,terminal_type_name,title,vendor_id,visual_options_id,visuals_group_id,voice_set,warpaint_pattern_data,warpaint_tattoo_data,weapon1_id,weapon2_id,weapons,xp_resource_id,xpreward_type
2179,,\spawn monster 2179,chosen,2,Chosen,,NPC MONSTER Grunt Melee Attack,,,CORE Chosen Creature Kill Loot 3 (Medium),Chosen SUBLoot 3 (Moderate),,2000,76785,0,Arch_AdditiveMelee_Base,Arch_AdditiveMelee_Defend,0,0,Arch_AdditiveMelee_Attack,0,Arch_AdditiveMelee_Base,-1,-1,-1,76855,2,120588,0,0,35,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",3623878656,10001,4294901760,-1,0,M,76946,1,3461939200,0,0,10020,5,1,4294901760,452074,5698 / 5369,5369,5698,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",2,3,0,4294901760,VENDOR,0,0,0,0,1177,"(0, 0, 0, 0)","(0, 0, 0, 0)",34143,0,34143 / -,0,0
2180,Sand Drinker,\spawn monster 2180,neutral,9,Large wildlife,NPC - Sertao Wyrm Battleframe - Melding_Spawnling01V2,NPC Wyrm Melee Attack,NPC Wyrm Spit Attack,,CORE Gaia Creature Kill Loot 3 (Medium),Brinewyrm Creature Loot 3 (Medium),,2000,0,0,Wyrm(threatDist=50),,0,0,,0,Wyrm,-1,-1,-1,0,115,120589,0,0,75,"(0.94902, 0.388235, 0, 1)","(0.933333, 0.625085, 0.52679, 1)","(0.360784, 0.793015, 0.576138, 1)","(1, 1, 1, 1)",0,10001,0,-1,0,M,0,1,0,0,0,0,5,0,0,452099,5704 / 6219,6219,5704,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",11,3,0,0,VENDOR,0,0,0,0,0,"(0, 0, 0, 0)","(0, 0, 0, 0)",77118,77119,77118 / 77119,0,0
2181,,\spawn monster 2181,accord,1,Human,CORAL - NPC Recon Battleframe,,NPC Accord Famas Rifle,Accord Recon Reactor,,,,2000,76796,31345,"Arch_MedRangedHumanoid_Base(triggerPullTime=1500,fireRestDuration=1000)","Arch_MedRangedHumanoid_Defend(triggerPullTime=1500,fireRestDuration=1000)",0,0,"Arch_MedRangedHumanoid_Attack(triggerPullTime=1500,fireRestDuration=1000)",0,Arch_MedRangedHumanoid_Base,-1,-1,-1,76854,5,10004,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",2394750976,10001,1921384448,-1,0,M,76929,1,1921384448,10086,0,10002,0,1,4294901760,452102,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,1,0,4294901760,VENDOR,0,0,10086,0,1018,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,76108,- / 76108,0,0
2182,,\spawn monster 2182,accord,1,Human,CORAL - NPC Biotech Battleframe,,,Accord Bio Reactor,,,,2000,76813,31343,"Arch_MedRangedHumanoid_Base(reviveOn=true,triggerPullTime=1500,fireRestDuration=500)","Arch_MedRangedHumanoid_Defend(reviveOn=true,triggerPullTime=1500,fireRestDuration=500)",0,0,"Arch_MedRangedHumanoid_Attack(reviveOn=true,triggerPullTime=1500,fireRestDuration=500)",0,Arch_MedRangedHumanoid_Base,-1,-1,-1,76888,5,10002,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",549584896,10001,1921384448,-1,0,M,76929,1,1921384448,10086,0,10002,0,1,4294901760,452107,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,1,0,4294901760,VENDOR,0,0,10090,0,1018,"(0, 0, 0, 0)","(0, 0, 0, 0)",85972,0,85972 / -,0,0
2183,Accord Assault,\spawn monster 2183,accord,1,Human,,NPC Plasma Cannon,,,,,,2000,76808,30684,"Arch_MedRangedHumanoid_Base(triggerPullTime=1500,fireRestDuration=1000)","Arch_MedRangedHumanoid_Defend(triggerPullTime=1500,fireRestDuration=1000)",0,0,"Arch_MedRangedHumanoid_Attack(triggerPullTime=1500,fireRestDuration=1000)",0,Arch_MedRangedHumanoid_Base,-1,-1,-1,76872,5,10001,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",274792448,10001,1921384448,-1,0,M,76943,1,276955136,10092,0,10002,0,1,4294901760,452108,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,1,0,4294901760,VENDOR,0,0,10089,0,1039,"(0, 0, 0, 0)","(0, 0, 0, 0)",30688,0,30688 / -,0,0
2184,Accord Dreadnaught,\spawn monster 2184,accord,1,Human,,,NPC Accord Famas Rifle,Accord Dread Reactor,,,,2000,76810,31342,"Arch_MedRangedHumanoid_Base(triggerPullTime=1500,fireRestDuration=1000)","Arch_MedRangedHumanoid_Defend(triggerPullTime=1500,fireRestDuration=1000)",0,0,"Arch_MedRangedHumanoid_Attack(triggerPullTime=1500,fireRestDuration=1000)",0,Arch_MedRangedHumanoid_Base,-1,-1,-1,76848,5,56723,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",2394750976,10001,1921384448,-1,0,M,76929,1,1921384448,10086,0,10002,0,1,4294901760,452109,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,1,0,4294901760,VENDOR,0,0,10088,0,1018,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,76108,- / 76108,0,0
2185,,\spawn monster 2185,accord,1,Human,,,NPC Accord Famas Rifle,Accord Engi Reactor,,,,2000,76797,31344,"Arch_MedRangedHumanoid_Base(triggerPullTime=1500,fireRestDuration=1000)","Arch_MedRangedHumanoid_Defend(triggerPullTime=1500,fireRestDuration=1000)",0,0,"Arch_MedRangedHumanoid_Attack(triggerPullTime=1500,fireRestDuration=1000)",0,Arch_MedRangedHumanoid_Base,-1,-1,-1,76861,5,10003,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",2394750976,10001,1921384448,-1,0,M,76943,1,1921384448,10090,0,10002,0,1,4294901760,452110,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,1,0,4294901760,VENDOR,0,0,10087,0,1039,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,76108,- / 76108,0,0
2186,Ash Larva,\spawn monster 2186,melding,6,Melded,NPC -  Devils Tusk Spawnling Battleframe,NPC - Melded Spawnling - Basic Melee - Weapon,,,Melding Pocket Gaia Creature 2 (Simple),Melded Wyrm Loot 2 (Simple),,2000,76757,0,"StockMelee(speedMultiplier=1.5, maxDist=0.8)",,0,0,,0,StockMelee,-1,-1,-1,76874,117,120591,0,0,25,"(0.658823, 0.48977, 0.318093, 1)","(0.315085, 0.890863, 0.627451, 1)","(0.228511, 0.141177, 0.117049, 1)","(1, 1, 1, 1)",1054149029,10001,1774458977,-1,0,M,76921,1,4279450052,0,0,0,0,0,2743609570,452144,5724 / 6651,6651,5724,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",8,3,0,1506021473,VENDOR,0,0,0,0,0,"(0, 0, 0, 0)","(0, 0, 0, 0)",85187,0,85187 / -,0,0
2189,,\spawn monster 2189,accord,1,Human,,,,,,,Accord Guard,2000,76820,0,"AlertAndInteractive(emote=""townstand4"")",,0,0,,0,AlertAndInteractive,-1,-1,-1,76740,5,120602,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1105592320,10001,1503723520,-1,76820,M,76943,1,1373700096,0,0,10148,0,1,4294901760,467596,,0,0,-1,-1,1,-1,10001,10018,0,0,0,"(0, 0, 0)",0,3,0,3450802273,VENDOR,14,0,0,0,1050,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,0,,0,0
2190,,\spawn monster 2190,accord,1,Human,,,,,,,,2000,77221,0,,,0,259,,0,,-1,-1,-1,76740,5,120603,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1105592320,10001,1503723520,-1,77221,M,76943,1,1373700096,0,0,10148,0,1,4294901760,467680,,0,0,-1,-1,1,-1,10001,10011,10086,0,0,"(0, 0, 0)",0,3,0,3450802273,VENDOR,67,0,10091,0,1050,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,0,,0,0
2191,ARES Pilot - Assault - Gun,\spawn monster 2191,accord,1,Human,POI Placement - Assault - W gun,,,Accord Assault Reactor,,,,2000,0,75877,AlertAndLookAtPlayer(greetingSet=1197),,0,0,,0,AlertAndLookAtPlayer,-1,-1,-1,0,21,117031,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1105592320,10001,2468741120,-1,77312,M,0,1,3705667584,0,0,10002,0,1,4294901760,467875,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,3,0,3173847137,VENDOR,0,0,10092,0,1050,"(0, 0, 0, 0)","(0, 0, 0, 0)",86755,0,86755 / -,0,0
2192,Accord Soldier,\spawn monster 2192,accord,1,Human,NPC- Assault Escort Battleframe ([DYNAMIC},,NPC Accord Famas Rifle,,,,,2000,76811,30684,"Arch_MedRangedHumanoid_Base(triggerPullTime=1500,fireRestDuration=1000)","Arch_MedRangedHumanoid_Defend(triggerPullTime=1500,fireRestDuration=1000)",0,0,"Arch_MedRangedHumanoid_Attack(triggerPullTime=1500,fireRestDuration=1000)",0,Arch_MedRangedHumanoid_Base,-1,-1,-1,76862,5,118244,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1678770176,10001,1235419136,-1,0,M,76943,1,1235419136,10089,10107,10035,0,1,4292804608,467889,,0,0,-1,-1,1,-1,10012,0,0,0,0,"(0, 0, 0)",0,24,0,2609381376,VENDOR,0,0,0,0,1167,"(0, 0, 0, 0)","(0, 0, 0, 0)",86742,76108,86742 / 76108,0,0
2193,,\spawn monster 2193,accord,1,Human,NPC - Escort Recon Battleframe [DYNAMIC],,NPC Accord Famas Rifle,Accord Recon Reactor,,,,2000,76796,31345,"Arch_MedRangedHumanoid_Base(triggerPullTime=1500,fireRestDuration=1000)","Arch_MedRangedHumanoid_Defend(triggerPullTime=1500,fireRestDuration=1000)",0,0,"Arch_MedRangedHumanoid_Attack(triggerPullTime=1500,fireRestDuration=1000)",0,Arch_MedRangedHumanoid_Base,-1,-1,-1,76859,5,118245,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1914896384,10001,2468741120,-1,0,F,76943,1,2468741120,10116,0,10026,0,1,4294901760,467890,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,24,0,1508048896,VENDOR,0,0,0,0,1040,"(0, 0, 0, 0)","(0, 0, 0, 0)",87918,76108,87918 / 76108,0,0
2194,Accord Soldier,\spawn monster 2194,accord,1,Human,NPC- Assault Escort Battleframe ([DYNAMIC},,NPC Accord Famas Rifle,,,,,2000,76811,30684,"Arch_MedRangedHumanoid_Base(triggerPullTime=1500,fireRestDuration=1000)","Arch_MedRangedHumanoid_Defend(triggerPullTime=1500,fireRestDuration=1000)",0,0,"Arch_MedRangedHumanoid_Attack(triggerPullTime=1500,fireRestDuration=1000)",0,Arch_MedRangedHumanoid_Base,-1,-1,-1,76862,5,118244,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1678770176,10001,1235419136,-1,0,M,76943,1,1235419136,10089,10108,10035,0,1,4292804608,467891,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,24,0,2609381376,VENDOR,0,0,0,0,1168,"(0, 0, 0, 0)","(0, 0, 0, 0)",87741,76108,87741 / 76108,0,0
2195,Accord Soldier,\spawn monster 2195,accord,1,Human,NPC - Escort Biotech Battleframe [Dynamic],,NPC Accord Famas Rifle,Accord Bio Reactor,,,,2000,76813,31343,"Arch_MedRangedHumanoid_Base(reviveOn=true,triggerPullTime=1500,fireRestDuration=500)","Arch_MedRangedHumanoid_Defend(reviveOn=true,triggerPullTime=1500,fireRestDuration=500)",0,0,"Arch_MedRangedHumanoid_Attack(reviveOn=true,triggerPullTime=1500,fireRestDuration=500)",0,Arch_MedRangedHumanoid_Base,-1,-1,-1,76888,5,118246,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",2097152,10001,276955136,-1,0,M,76929,1,2097152,10089,0,10002,0,1,4294901760,467892,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,24,0,4294901760,VENDOR,0,0,0,0,1169,"(0, 0, 0, 0)","(0, 0, 0, 0)",87028,76108,87028 / 76108,0,0
2196,,\spawn monster 2196,chosen,2,Chosen,,NPC Tanken Assassin Melee Attack,,,CORE Human NPC Kill Loot 3 (Medium),Bandit Loot 3 (Moderate),,2000,0,0,Arch_AdditiveMelee_Base,Arch_AdditiveMelee_Defend,0,0,Arch_AdditiveMelee_Attack,0,Arch_AdditiveMelee_Base,-1,-1,-1,124190,2,120610,0,0,40,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",3623878656,10001,4294901760,-1,120611,M,76926,1,3700359168,0,0,10038,5,1,4294901760,467893,5311 / 5387,5387,5311,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",2,3,0,3867017216,VENDOR,0,0,0,0,1038,"(0, 0, 0, 0)","(0, 0, 0, 0)",96868,0,96868 / -,0,0
2197,,\spawn monster 2197,chosen,2,Chosen,,NPC CHOSEN Shotgun,,,CORE Human NPC Kill Loot 3 (Medium),Bandit Loot 3 (Moderate),,2000,0,0,Arch_AdditiveMelee_Base,Arch_AdditiveMelee_Defend,0,0,Arch_AdditiveMelee_Attack,0,Arch_AdditiveMelee_Base,-1,-1,-1,124190,2,120616,0,0,40,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",3623878656,10001,4294901760,-1,120611,M,76926,1,3700359168,0,0,10038,5,1,4294901760,467996,5311 / 5387,5387,5311,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",2,3,0,3867017216,VENDOR,0,0,0,0,1038,"(0, 0, 0, 0)","(0, 0, 0, 0)",20016,0,20016 / -,0,0
2198,,\spawn monster 2198,chosen,2,Chosen,,NPC Tanken Assassin Melee Attack,,,CORE Human NPC Kill Loot 3 (Medium),Bandit Loot 3 (Moderate),,2000,0,0,Arch_AdditiveMelee_Base,Arch_AdditiveMelee_Defend,0,0,Arch_AdditiveMelee_Attack,0,Arch_AdditiveMelee_Base,-1,-1,-1,124190,2,120617,0,0,40,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",3623878656,10001,4294901760,-1,120611,M,76926,1,3700359168,0,0,10006,5,1,4294901760,468010,5311 / 5387,5387,5311,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",2,3,0,3867017216,VENDOR,0,0,0,0,1038,"(0, 0, 0, 0)","(0, 0, 0, 0)",96868,0,96868 / -,0,0
2199,,\spawn monster 2199,chosen,2,Chosen,,Chosen Engineer Gun I,,,CORE Human NPC Kill Loot 3 (Medium),Bandit Loot 3 (Moderate),,2000,0,0,Arch_AdditiveMelee_Base,Arch_AdditiveMelee_Defend,0,0,Arch_AdditiveMelee_Attack,0,Arch_AdditiveMelee_Base,-1,-1,-1,124190,2,120618,0,0,40,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",3623878656,10001,4294901760,-1,120611,M,76926,1,3700359168,0,0,10038,5,1,4294901760,468064,5311 / 5387,5387,5311,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",2,3,0,3867017216,VENDOR,0,0,0,0,1038,"(0, 0, 0, 0)","(0, 0, 0, 0)",77760,0,77760 / -,0,0
2200,,\spawn monster 2200,accord,1,Human,POI Placement - Assault - W gun,Ambient NPC - Guard Lvl 1 - Assault Rifle,,Accord Assault Reactor,,,Volunteer Guard,2000,0,31346,"GuardCityWanderer(greetingSet=1197,numGreetEmotes=1,emote1=""wave"")",,0,0,,0,GuardCityWanderer,-1,-1,-1,0,5,117031,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",272695296,10001,2873294848,-1,77307,M,0,1,2873294848,10092,0,10032,0,1,4294901760,468068,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,3,0,4294905921,VENDOR,363,0,10092,0,1046,"(0, 0, 0, 0)","(0, 0, 0, 0)",84915,0,84915 / -,0,0
2201,ARES Pilot - Biotech - Gun,\spawn monster 2201,accord,1,Human,POI Placement - Biotech - W Gun,,,Accord Bio Reactor,,,,2000,0,31343,AlertAndLookAtPlayer(greetingSet=1197),,0,0,,0,AlertAndLookAtPlayer,-1,-1,-1,0,21,117033,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1105592320,10001,2468741120,-1,77595,M,0,1,3705667584,0,0,10002,0,1,4294901760,468113,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,3,0,3173847137,VENDOR,0,0,10092,0,1050,"(0, 0, 0, 0)","(0, 0, 0, 0)",87033,0,87033 / -,0,0
2202,ARES Pilot - Recon - Gun,\spawn monster 2202,accord,1,Human,POI Placement - Recon - W Gun,,,Accord Recon Reactor,,,,2000,0,31345,AlertAndLookAtPlayer(greetingSet=1197),,0,0,,0,AlertAndLookAtPlayer,-1,-1,-1,0,21,117034,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1105592320,10001,2468741120,-1,77307,M,0,1,3705667584,0,0,10002,0,1,3721592832,468114,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,3,0,3173847137,VENDOR,0,0,10092,0,1312,"(0, 0, 0, 0)","(0, 0, 0, 0)",86981,0,86981 / -,0,0
2203,ARES Pilot - Engineer - Gun,\spawn monster 2203,accord,1,Human,POI Placement - Engineer - WGun,,,Accord Engi Reactor,,,,2000,0,31344,AlertAndLookAtPlayer(greetingSet=1197),,0,0,,0,AlertAndLookAtPlayer,-1,-1,-1,0,21,120619,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1105592320,10001,2468741120,-1,77277,M,0,1,3705667584,0,0,10002,0,1,4294901760,468115,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,3,0,3173847137,VENDOR,0,0,10092,0,1050,"(0, 0, 0, 0)","(0, 0, 0, 0)",87393,0,87393 / -,0,0
2204,ARES Pilot - Dreadnaught - Gun,\spawn monster 2204,accord,1,Human,POI Placement - Dreadnaught - W Gun,,,Accord Dread Reactor,,,,2000,0,31342,AlertAndLookAtPlayer(greetingSet=1197),,0,0,,0,AlertAndLookAtPlayer,-1,-1,-1,0,21,117032,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1105592320,10001,2468741120,-1,77314,M,0,1,3705667584,0,0,10002,0,1,4294901760,468116,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,3,0,3173847137,VENDOR,0,0,10092,0,1050,"(0, 0, 0, 0)","(0, 0, 0, 0)",87813,0,87813 / -,0,0
2205,ARES Pilot - Biotech - no Gun,\spawn monster 2205,accord,1,Human,Copa Jump Jet Gawker01,,,,,,,2000,0,0,,,0,0,,0,,-1,-1,-1,0,21,124698,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1105592320,10001,2468741120,-1,77229,M,0,1,3705667584,0,0,10002,0,1,4294901760,468117,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,3,0,3173847137,VENDOR,0,0,10129,0,1050,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,0,,0,0
2206,ARES Pilot - Assault - no Gun,\spawn monster 2206,accord,1,Human,POI Placement - Assault - W gun,,,Accord Assault Reactor,,,,2000,0,75877,AlertAndLookAtPlayer(greetingSet=1197),,0,0,,0,AlertAndLookAtPlayer,-1,-1,-1,0,21,117031,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1105592320,10001,2468741120,-1,77222,M,0,1,3705667584,0,0,10002,0,1,4294901760,468118,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,3,0,3173847137,VENDOR,0,0,10092,0,1050,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,0,,0,0
2207,ARES Pilot - Recon - no Gun,\spawn monster 2207,accord,1,Human,POI Placement - Recon - W Gun,,,Accord Recon Reactor,,,,2000,0,31345,AlertAndLookAtPlayer(greetingSet=1197),,0,0,,0,AlertAndLookAtPlayer,-1,-1,-1,0,21,117034,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1105592320,10001,2468741120,-1,85525,M,0,1,3705667584,0,0,10002,0,1,4294901760,468119,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,3,0,3173847137,VENDOR,0,0,10092,0,1312,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,0,,0,0
2208,ARES Pilot - Dreadnaught - no Gun,\spawn monster 2208,accord,1,Human,POI Placement - Dreadnaught - W Gun,,,,,,,2000,0,0,AlertAndLookAtPlayer(greetingSet=1197),,0,0,,0,AlertAndLookAtPlayer,-1,-1,-1,0,21,117032,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1105592320,10001,2468741120,-1,77223,M,0,1,3705667584,0,0,10002,0,1,4294901760,468120,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,3,0,3173847137,VENDOR,0,0,10092,0,1050,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,0,,0,0
2209,Kangbot,\spawn monster 2209,accord,1,Human,Invincible Target Drone,,,,,,,2000,76822,0,AlertAndLookAtPlayer,,0,0,,0,AlertAndLookAtPlayer,-1,-1,-1,76829,124,85732,0,0,0,"(0.0623137, 0.0356078, 0.0267059, 1)","(0.84, 0.677647, 0.0882353, 1)","(0.27451, 0.188235, 0.0823529, 1)","(0.933333, 0.756863, 0.0823529, 1)",0,10001,0,-1,0,M,76891,1,0,0,0,0,0,0,0,468128,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,2,0,4193,VENDOR,0,0,10094,0,0,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,0,,0,0
2210,,\spawn monster 2210,accord,1,Human,POI Placement - Recon - W Gun,,,Accord Recon Reactor,,,Volunteer Guard,2000,0,75876,"GuardCityWanderer(greetingSet=1197,numGreetEmotes=1,emote1=""wave"")",,0,0,,0,GuardCityWanderer,-1,-1,-1,0,5,117034,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",272695296,10001,2873294848,-1,77307,M,0,1,2873294848,10092,0,10032,0,1,4294901760,468939,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,3,0,4294905921,VENDOR,363,0,10092,0,1046,"(0, 0, 0, 0)","(0, 0, 0, 0)",87945,0,87945 / -,0,0
2211,,\spawn monster 2211,accord,1,Human,Ambient - General - NPC - Guard 1,Ambient NPC - Guard Lvl 1 - Assault Rifle,,,,,Accord Guard,2000,0,0,AlertAndLookAtPlayer,,0,0,,0,AlertAndLookAtPlayer,-1,-1,-1,0,5,81391,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",272695296,10001,0,-1,81435,M,0,1,276955136,10092,0,10035,0,1,4294901760,473173,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,3,0,4013625409,VENDOR,14,0,10095,0,1046,"(0, 0, 0, 0)","(0, 0, 0, 0)",84915,0,84915 / -,0,0
2212,,\spawn monster 2212,accord,1,Human,Ambient - Copa - NPC - Vacationer 01,,,,,,,2000,82508,0,AlertAndLookAtPlayer,,0,0,,0,AlertAndLookAtPlayer,-1,-1,-1,76813,5,82563,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1105592320,10001,2468741120,-1,0,M,76943,1,3705667584,10098,0,10035,0,1,4294901760,477516,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,3,0,3173847137,VENDOR,0,0,10096,0,1050,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,0,,0,0
2213,"Chosen Chibi Earthbreaker, Pet Hologram",\spawn monster 2213,friendly,4,Large wildlife,Chosen Chibi Earthbreaker Pet Battleframe,,,Elite Chosen Juggernaut Backpack,,,Chibi,0,0,88181,,,0,250,_inst(debugNoOwner=1),0,,-1,-1,-1,0,2,120635,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",3758096384,10001,1887567872,-1,77280,M,0,1,2300837888,0,0,10006,0,1,4294901760,477530,,0,0,-1,-1,1,-1,10081,0,0,0,0,"(0, 0, 0)",11,0,0,1960181760,VENDOR,405,0,0,0,1166,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,0,,0,0
2214,,\spawn monster 2214,accord,1,Human,Ambient - Copa - NPC - Vacationer 01,,,,,,,2000,82508,0,PeacetimeCityWanderer,,0,0,,0,PeacetimeCityWanderer,-1,-1,-1,76813,5,82563,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1105592320,10001,2468741120,-1,0,M,76943,1,3705667584,10098,0,10035,0,1,4294901760,477538,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,3,0,3173847137,VENDOR,0,0,10096,0,1050,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,0,,0,0
